"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 29/01/2018 AL 29/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","01502","ANGULAR 2 x 2 x 1/8"" ( MF )","21",84.00,4.00,678.57,0.00,678.57,100.00,"01502","ANGULAR 2 x 2 x 1/8"" ( MF )",84.00,678.57,"01502","ANGULAR 2 x 2 x 1/8"" ( MF )",84.00,4.00,678.57,0.00,678.57,100.00,"TOTAL GENERAL",1125.50,4630.45,"TOTAL GENERAL",1125.50,101.00,4630.45,1744.48,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 29/01/2018 AL 29/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","021407","CERCO LISO DE PUERTA S/1400 ( AN )","20",1.00,1.00,155.36,0.00,155.36,100.00,"021407","CERCO LISO DE PUERTA S/1400 ( AN )",1.00,155.36,"021407","CERCO LISO DE PUERTA S/1400 ( AN )",1.00,1.00,155.36,0.00,155.36,100.00,"TOTAL GENERAL",1125.50,4630.45,"TOTAL GENERAL",1125.50,101.00,4630.45,1744.48,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 29/01/2018 AL 29/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02340","JAMBA MARCO BAÑO ESTANDAR ( NA )","21",21.00,1.00,117.41,103.63,13.78,11.73,"02340","JAMBA MARCO BAÑO ESTANDAR ( NA )",21.00,117.41,"02340","JAMBA MARCO BAÑO ESTANDAR ( NA )",21.00,1.00,117.41,103.63,13.78,11.73,"TOTAL GENERAL",1125.50,4630.45,"TOTAL GENERAL",1125.50,101.00,4630.45,1744.48,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 29/01/2018 AL 29/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02355","CALZA MOSTRADOR NT ( NA )","21",42.00,2.00,94.64,46.43,48.21,50.94,"02355","CALZA MOSTRADOR NT ( NA )",42.00,94.64,"02355","CALZA MOSTRADOR NT ( NA )",42.00,2.00,94.64,46.43,48.21,50.94,"TOTAL GENERAL",1125.50,4630.45,"TOTAL GENERAL",1125.50,101.00,4630.45,1744.48,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 29/01/2018 AL 29/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02367","RIEL SUPERIOR VC-2000 ( NA )","10.5",10.50,1.00,62.95,31.24,31.71,50.37,"02367","RIEL SUPERIOR VC-2000 ( NA )",10.50,62.95,"02367","RIEL SUPERIOR VC-2000 ( NA )",10.50,1.00,62.95,31.24,31.71,50.37,"TOTAL GENERAL",1125.50,4630.45,"TOTAL GENERAL",1125.50,101.00,4630.45,1744.48,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 29/01/2018 AL 29/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02390","MARCO SUP/INF HOJA VC-1500 ( NA )","21",84.00,4.00,303.57,130.09,173.48,57.15,"02390","MARCO SUP/INF HOJA VC-1500 ( NA )",84.00,303.57,"02390","MARCO SUP/INF HOJA VC-1500 ( NA )",84.00,4.00,303.57,130.09,173.48,57.15,"TOTAL GENERAL",1125.50,4630.45,"TOTAL GENERAL",1125.50,101.00,4630.45,1744.48,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 29/01/2018 AL 29/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02394","RS/JAMBA MACRCO VC-1500 ( NA )","21",210.00,10.00,1214.29,623.74,590.54,48.63,"02394","RS/JAMBA MACRCO VC-1500 ( NA )",210.00,1214.29,"02394","RS/JAMBA MACRCO VC-1500 ( NA )",210.00,10.00,1214.29,623.74,590.54,48.63,"TOTAL GENERAL",1125.50,4630.45,"TOTAL GENERAL",1125.50,101.00,4630.45,1744.48,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 29/01/2018 AL 29/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02395","MARCO LATERIAL VC-1500 ( NA )","10.5",105.00,10.00,258.93,160.95,97.98,37.84,"02395","MARCO LATERIAL VC-1500 ( NA )",105.00,258.93,"02395","MARCO LATERIAL VC-1500 ( NA )",105.00,10.00,258.93,160.95,97.98,37.84,"TOTAL GENERAL",1125.50,4630.45,"TOTAL GENERAL",1125.50,101.00,4630.45,1744.48,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 29/01/2018 AL 29/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02422","TUBO 1-3/4 x 1-3/4 x 0.046"" ( NA )","21",84.00,4.00,493.75,291.38,202.38,40.99,"02422","TUBO 1-3/4 x 1-3/4 x 0.046"" ( NA )",84.00,493.75,"02422","TUBO 1-3/4 x 1-3/4 x 0.046"" ( NA )",84.00,4.00,493.75,291.38,202.38,40.99,"TOTAL GENERAL",1125.50,4630.45,"TOTAL GENERAL",1125.50,101.00,4630.45,1744.48,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 29/01/2018 AL 29/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02517","ANGULAR 1/2 x 3/8 x 1/16 ( NA )","21",315.00,15.00,281.25,197.58,83.67,29.75,"02517","ANGULAR 1/2 x 3/8 x 1/16 ( NA )",315.00,281.25,"02517","ANGULAR 1/2 x 3/8 x 1/16 ( NA )",315.00,15.00,281.25,197.58,83.67,29.75,"TOTAL GENERAL",1125.50,4630.45,"TOTAL GENERAL",1125.50,101.00,4630.45,1744.48,,
