"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 03/01/2018 AL 03/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02036","SILLAR DE CELOSIA NT ( NA )","21",21.00,1.00,63.93,37.17,26.76,41.86,"02036","SILLAR DE CELOSIA NT ( NA )",21.00,63.93,"02036","SILLAR DE CELOSIA NT ( NA )",21.00,1.00,63.93,37.17,26.76,41.86,"TOTAL GENERAL",3409.50,9962.05,"TOTAL GENERAL",3409.50,201.00,9962.05,4752.72,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 03/01/2018 AL 03/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02038","CABEZAL DE CELOSIA NT ( NA )","21",21.00,1.00,69.46,50.13,19.34,27.84,"02038","CABEZAL DE CELOSIA NT ( NA )",21.00,69.46,"02038","CABEZAL DE CELOSIA NT ( NA )",21.00,1.00,69.46,50.13,19.34,27.84,"TOTAL GENERAL",3409.50,9962.05,"TOTAL GENERAL",3409.50,201.00,9962.05,4752.72,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 03/01/2018 AL 03/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02191","FIJO SIN VENA LIVIANO ( NA )","21",210.00,10.00,591.07,318.26,272.81,46.16,"02191","FIJO SIN VENA LIVIANO ( NA )",210.00,591.07,"02191","FIJO SIN VENA LIVIANO ( NA )",210.00,10.00,591.07,318.26,272.81,46.16,"TOTAL GENERAL",3409.50,9962.05,"TOTAL GENERAL",3409.50,201.00,9962.05,4752.72,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 03/01/2018 AL 03/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02195","BATIENTE LIVIANO NT ( NA )","21",210.00,10.00,370.63,213.71,156.91,42.34,"02195","BATIENTE LIVIANO NT ( NA )",210.00,370.63,"02195","BATIENTE LIVIANO NT ( NA )",210.00,10.00,370.63,213.71,156.91,42.34,"TOTAL GENERAL",3409.50,9962.05,"TOTAL GENERAL",3409.50,201.00,9962.05,4752.72,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 03/01/2018 AL 03/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02354","RIEL SUPERIOR MOSTRADOR NT ( NA )","21",42.00,2.00,84.46,35.71,48.75,57.72,"02354","RIEL SUPERIOR MOSTRADOR NT ( NA )",42.00,84.46,"02354","RIEL SUPERIOR MOSTRADOR NT ( NA )",42.00,2.00,84.46,35.71,48.75,57.72,"TOTAL GENERAL",3409.50,9962.05,"TOTAL GENERAL",3409.50,201.00,9962.05,4752.72,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 03/01/2018 AL 03/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02355","CALZA MOSTRADOR NT ( NA )","21",42.00,2.00,90.00,46.43,43.57,48.41,"02355","CALZA MOSTRADOR NT ( NA )",42.00,90.00,"02355","CALZA MOSTRADOR NT ( NA )",42.00,2.00,90.00,46.43,43.57,48.41,"TOTAL GENERAL",3409.50,9962.05,"TOTAL GENERAL",3409.50,201.00,9962.05,4752.72,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 03/01/2018 AL 03/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","023605","HOJA PERIMETRAL S/3600 ( AN )","20",20.00,1.00,127.41,0.00,127.41,100.00,"023605","HOJA PERIMETRAL S/3600 ( AN )",20.00,127.41,"023605","HOJA PERIMETRAL S/3600 ( AN )",20.00,1.00,127.41,0.00,127.41,100.00,"TOTAL GENERAL",3409.50,9962.05,"TOTAL GENERAL",3409.50,201.00,9962.05,4752.72,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 03/01/2018 AL 03/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02366","JAMBA HOJA VC-2000 ( NA )","21",84.00,4.00,341.98,198.10,143.88,42.07,"02366","JAMBA HOJA VC-2000 ( NA )",84.00,341.98,"02366","JAMBA HOJA VC-2000 ( NA )",84.00,4.00,341.98,198.10,143.88,42.07,"TOTAL GENERAL",3409.50,9962.05,"TOTAL GENERAL",3409.50,201.00,9962.05,4752.72,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 03/01/2018 AL 03/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02369","JAMBA INTERMEDIA VC-2000 ( NA )","21",21.00,1.00,109.54,50.53,59.01,53.87,"02369","JAMBA INTERMEDIA VC-2000 ( NA )",21.00,109.54,"02369","JAMBA INTERMEDIA VC-2000 ( NA )",21.00,1.00,109.54,50.53,59.01,53.87,"TOTAL GENERAL",3409.50,9962.05,"TOTAL GENERAL",3409.50,201.00,9962.05,4752.72,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 03/01/2018 AL 03/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02390","MARCO SUP/INF HOJA VC-1500 ( NA )","21",42.00,2.00,157.69,65.04,92.65,58.76,"02390","MARCO SUP/INF HOJA VC-1500 ( NA )",42.00,157.69,"02390","MARCO SUP/INF HOJA VC-1500 ( NA )",42.00,2.00,157.69,65.04,92.65,58.76,"TOTAL GENERAL",3409.50,9962.05,"TOTAL GENERAL",3409.50,201.00,9962.05,4752.72,,
