"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 04/01/2018 AL 04/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02036","SILLAR DE CELOSIA NT ( NA )","21",21.00,1.00,63.93,37.17,26.76,41.86,"02036","SILLAR DE CELOSIA NT ( NA )",21.00,63.93,"02036","SILLAR DE CELOSIA NT ( NA )",21.00,1.00,63.93,37.17,26.76,41.86,"TOTAL GENERAL",2951.50,11339.64,"TOTAL GENERAL",2951.50,199.00,11339.64,3872.08,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 04/01/2018 AL 04/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02038","CABEZAL DE CELOSIA NT ( NA )","21",21.00,1.00,72.86,50.13,22.73,31.20,"02038","CABEZAL DE CELOSIA NT ( NA )",21.00,72.86,"02038","CABEZAL DE CELOSIA NT ( NA )",21.00,1.00,72.86,50.13,22.73,31.20,"TOTAL GENERAL",2951.50,11339.64,"TOTAL GENERAL",2951.50,199.00,11339.64,3872.08,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 04/01/2018 AL 04/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","021406","HOJA LISA PUERTA S/1400 ( AN )","20",140.00,7.00,1207.50,0.00,1207.50,100.00,"021406","HOJA LISA PUERTA S/1400 ( AN )",140.00,1207.50,"021406","HOJA LISA PUERTA S/1400 ( AN )",140.00,7.00,1207.50,0.00,1207.50,100.00,"TOTAL GENERAL",2951.50,11339.64,"TOTAL GENERAL",2951.50,199.00,11339.64,3872.08,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 04/01/2018 AL 04/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02205","BATIENTE PROY. 3831 ML TRIANGULO ( NA )","21",210.00,10.00,375.00,254.35,120.65,32.17,"02205","BATIENTE PROY. 3831 ML TRIANGULO ( NA )",210.00,375.00,"02205","BATIENTE PROY. 3831 ML TRIANGULO ( NA )",210.00,10.00,375.00,254.35,120.65,32.17,"TOTAL GENERAL",2951.50,11339.64,"TOTAL GENERAL",2951.50,199.00,11339.64,3872.08,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 04/01/2018 AL 04/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02206","MARCO FIJO PROYECT. 3831 ML ( NA )","21",210.00,10.00,705.36,335.68,369.68,52.41,"02206","MARCO FIJO PROYECT. 3831 ML ( NA )",210.00,705.36,"02206","MARCO FIJO PROYECT. 3831 ML ( NA )",210.00,10.00,705.36,335.68,369.68,52.41,"TOTAL GENERAL",2951.50,11339.64,"TOTAL GENERAL",2951.50,199.00,11339.64,3872.08,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 04/01/2018 AL 04/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02354","RIEL SUPERIOR MOSTRADOR NT ( NA )","21",21.00,1.00,42.86,17.86,25.00,58.33,"02354","RIEL SUPERIOR MOSTRADOR NT ( NA )",21.00,42.86,"02354","RIEL SUPERIOR MOSTRADOR NT ( NA )",21.00,1.00,42.86,17.86,25.00,58.33,"TOTAL GENERAL",2951.50,11339.64,"TOTAL GENERAL",2951.50,199.00,11339.64,3872.08,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 04/01/2018 AL 04/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02365","RIEL INFERIOR VC-2000 ( NA )","21",42.00,2.00,191.45,96.40,95.04,49.65,"02365","RIEL INFERIOR VC-2000 ( NA )",42.00,191.45,"02365","RIEL INFERIOR VC-2000 ( NA )",42.00,2.00,191.45,96.40,95.04,49.65,"TOTAL GENERAL",2951.50,11339.64,"TOTAL GENERAL",2951.50,199.00,11339.64,3872.08,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 04/01/2018 AL 04/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02366","JAMBA HOJA VC-2000 ( NA )","21",84.00,4.00,338.02,198.10,139.92,41.39,"02366","JAMBA HOJA VC-2000 ( NA )",84.00,338.02,"02366","JAMBA HOJA VC-2000 ( NA )",84.00,4.00,338.02,198.10,139.92,41.39,"TOTAL GENERAL",2951.50,11339.64,"TOTAL GENERAL",2951.50,199.00,11339.64,3872.08,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 04/01/2018 AL 04/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02367","RIEL SUPERIOR VC-2000 ( NA )","21",105.00,5.00,629.46,312.45,317.02,50.36,"02367","RIEL SUPERIOR VC-2000 ( NA )",105.00,629.46,"02367","RIEL SUPERIOR VC-2000 ( NA )",105.00,5.00,629.46,312.45,317.02,50.36,"TOTAL GENERAL",2951.50,11339.64,"TOTAL GENERAL",2951.50,199.00,11339.64,3872.08,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 04/01/2018 AL 04/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02368","ADAPTADOR 2 RIEL VC-2000 ( NA )","19",38.00,2.00,78.57,50.36,28.21,35.91,"02368","ADAPTADOR 2 RIEL VC-2000 ( NA )",38.00,78.57,"02368","ADAPTADOR 2 RIEL VC-2000 ( NA )",38.00,2.00,78.57,50.36,28.21,35.91,"TOTAL GENERAL",2951.50,11339.64,"TOTAL GENERAL",2951.50,199.00,11339.64,3872.08,,
