"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","01501","ANGULAR 1 x 1 x 0.045"" ( MF )","21",63.00,3.00,128.57,0.00,128.57,100.00,"01501","ANGULAR 1 x 1 x 0.045"" ( MF )",63.00,128.57,"01501","ANGULAR 1 x 1 x 0.045"" ( MF )",63.00,3.00,128.57,0.00,128.57,100.00,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","021400","PILASTRA LISA VENTANA ( TEE/ AN )","20",20.00,1.00,145.71,0.00,145.71,100.00,"021400","PILASTRA LISA VENTANA ( TEE/ AN )",20.00,145.71,"021400","PILASTRA LISA VENTANA ( TEE/ AN )",20.00,1.00,145.71,0.00,145.71,100.00,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","021402","CERCO LISO VENTANA ( FIJO/ AN )","20",40.00,2.00,255.71,0.00,255.71,100.00,"021402","CERCO LISO VENTANA ( FIJO/ AN )",40.00,255.71,"021402","CERCO LISO VENTANA ( FIJO/ AN )",40.00,2.00,255.71,0.00,255.71,100.00,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","021429","JUNQUILLO REDONDO MEDIANO ( BATIENTE/ AN )","20",60.00,3.00,95.89,0.00,95.89,100.00,"021429","JUNQUILLO REDONDO MEDIANO ( BATIENTE/ AN )",60.00,95.89,"021429","JUNQUILLO REDONDO MEDIANO ( BATIENTE/ AN )",60.00,3.00,95.89,0.00,95.89,100.00,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02311","MARCO BAÑO LIVIANO ( NA )","21",21.00,1.00,59.82,0.00,59.82,100.00,"02311","MARCO BAÑO LIVIANO ( NA )",21.00,59.82,"02311","MARCO BAÑO LIVIANO ( NA )",21.00,1.00,59.82,0.00,59.82,100.00,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02327","JAMBA MARCO POCKET ( NA )","21",42.00,2.00,210.36,109.41,100.95,47.99,"02327","JAMBA MARCO POCKET ( NA )",42.00,210.36,"02327","JAMBA MARCO POCKET ( NA )",42.00,2.00,210.36,109.41,100.95,47.99,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02328","JAMBA INTERMEDIA CORREDIZA ( NA )","21",42.00,2.00,321.79,177.19,144.60,44.94,"02328","JAMBA INTERMEDIA CORREDIZA ( NA )",42.00,321.79,"02328","JAMBA INTERMEDIA CORREDIZA ( NA )",42.00,2.00,321.79,177.19,144.60,44.94,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02329","SILLAR HOJA CORREDIZA ( NA )","21",21.00,1.00,154.11,77.36,76.75,49.80,"02329","SILLAR HOJA CORREDIZA ( NA )",21.00,154.11,"02329","SILLAR HOJA CORREDIZA ( NA )",21.00,1.00,154.11,77.36,76.75,49.80,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02330","JAMBA HOJA CORREDIZA ( NA )","21",42.00,2.00,333.21,158.21,175.01,52.52,"02330","JAMBA HOJA CORREDIZA ( NA )",42.00,333.21,"02330","JAMBA HOJA CORREDIZA ( NA )",42.00,2.00,333.21,158.21,175.01,52.52,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02331","TOPE F STEEL CORREDIZA ( NA )","21",42.00,2.00,386.61,188.17,198.44,51.33,"02331","TOPE F STEEL CORREDIZA ( NA )",42.00,386.61,"02331","TOPE F STEEL CORREDIZA ( NA )",42.00,2.00,386.61,188.17,198.44,51.33,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02336","RIEL INFERIOR POCKET  CORREDIZA ( NA )","21",42.00,2.00,205.54,98.50,107.04,52.08,"02336","RIEL INFERIOR POCKET  CORREDIZA ( NA )",42.00,205.54,"02336","RIEL INFERIOR POCKET  CORREDIZA ( NA )",42.00,2.00,205.54,98.50,107.04,52.08,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02337","RIEL SUPERIOR POCKET CORREDIZA ( NA )","21",42.00,2.00,303.21,154.95,148.27,48.90,"02337","RIEL SUPERIOR POCKET CORREDIZA ( NA )",42.00,303.21,"02337","RIEL SUPERIOR POCKET CORREDIZA ( NA )",42.00,2.00,303.21,154.95,148.27,48.90,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02354","RIEL SUPERIOR MOSTRADOR NT ( NA )","21",84.00,4.00,168.93,71.43,97.50,57.72,"02354","RIEL SUPERIOR MOSTRADOR NT ( NA )",84.00,168.93,"02354","RIEL SUPERIOR MOSTRADOR NT ( NA )",84.00,4.00,168.93,71.43,97.50,57.72,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02355","CALZA MOSTRADOR NT ( NA )","21",84.00,4.00,188.57,92.86,95.71,50.76,"02355","CALZA MOSTRADOR NT ( NA )",84.00,188.57,"02355","CALZA MOSTRADOR NT ( NA )",84.00,4.00,188.57,92.86,95.71,50.76,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02365","RIEL INFERIOR VC-2000 ( NA )","21",21.00,1.00,99.67,48.21,51.46,51.63,"02365","RIEL INFERIOR VC-2000 ( NA )",21.00,99.67,"02365","RIEL INFERIOR VC-2000 ( NA )",21.00,1.00,99.67,48.21,51.46,51.63,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02367","RIEL SUPERIOR VC-2000 ( NA )","21",189.00,9.00,1168.79,562.41,606.38,51.88,"02367","RIEL SUPERIOR VC-2000 ( NA )",189.00,1168.79,"02367","RIEL SUPERIOR VC-2000 ( NA )",189.00,9.00,1168.79,562.41,606.38,51.88,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02369","JAMBA INTERMEDIA VC-2000 ( NA )","21",21.00,1.00,110.15,50.53,59.63,54.13,"02369","JAMBA INTERMEDIA VC-2000 ( NA )",21.00,110.15,"02369","JAMBA INTERMEDIA VC-2000 ( NA )",21.00,1.00,110.15,50.53,59.63,54.13,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02390","MARCO SUP/INF HOJA VC-1500 ( NA )","21",21.00,1.00,72.32,32.52,39.80,55.04,"02390","MARCO SUP/INF HOJA VC-1500 ( NA )",21.00,72.32,"02390","MARCO SUP/INF HOJA VC-1500 ( NA )",21.00,1.00,72.32,32.52,39.80,55.04,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02422","TUBO 1-3/4 x 1-3/4 x 0.046"" ( NA )","21",126.00,6.00,739.82,437.06,302.76,40.92,"02422","TUBO 1-3/4 x 1-3/4 x 0.046"" ( NA )",126.00,739.82,"02422","TUBO 1-3/4 x 1-3/4 x 0.046"" ( NA )",126.00,6.00,739.82,437.06,302.76,40.92,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02428","BATIENTE PARA TUBO TRI ANGULAR ( NA )","21",21.00,1.00,28.57,0.00,28.57,100.00,"02428","BATIENTE PARA TUBO TRI ANGULAR ( NA )",21.00,28.57,"02428","BATIENTE PARA TUBO TRI ANGULAR ( NA )",21.00,1.00,28.57,0.00,28.57,100.00,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02451","Tubo 1-3/4 x 1 x 0.081"" ( AN )","21",63.00,3.00,556.07,0.00,556.07,100.00,"02451","Tubo 1-3/4 x 1 x 0.081"" ( AN )",63.00,556.07,"02451","Tubo 1-3/4 x 1 x 0.081"" ( AN )",63.00,3.00,556.07,0.00,556.07,100.00,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02517","ANGULAR 1/2 x 3/8 x 1/16 ( NA )","21",105.00,5.00,98.75,65.86,32.89,33.31,"02517","ANGULAR 1/2 x 3/8 x 1/16 ( NA )",105.00,98.75,"02517","ANGULAR 1/2 x 3/8 x 1/16 ( NA )",105.00,5.00,98.75,65.86,32.89,33.31,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","03036","SILLAR DE CELOSIA NT ( BR )","21",378.00,18.00,1366.07,884.25,481.82,35.27,"03036","SILLAR DE CELOSIA NT ( BR )",378.00,1366.07,"03036","SILLAR DE CELOSIA NT ( BR )",378.00,18.00,1366.07,884.25,481.82,35.27,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","03038","CABEZAL DE CESOLIA NT ( BR )","21",273.00,13.00,1067.86,733.69,334.17,31.29,"03038","CABEZAL DE CESOLIA NT ( BR )",273.00,1067.86,"03038","CABEZAL DE CESOLIA NT ( BR )",273.00,13.00,1067.86,733.69,334.17,31.29,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","03055","UNION PLANA NT ( BR )","21",210.00,10.00,455.36,245.87,209.49,46.01,"03055","UNION PLANA NT ( BR )",210.00,455.36,"03055","UNION PLANA NT ( BR )",210.00,10.00,455.36,245.87,209.49,46.01,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","03365","RIEL INFERIOR VC-2000 ( BR )","21",21.00,1.00,112.50,63.82,48.68,43.27,"03365","RIEL INFERIOR VC-2000 ( BR )",21.00,112.50,"03365","RIEL INFERIOR VC-2000 ( BR )",21.00,1.00,112.50,63.82,48.68,43.27,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","03366","JAMBA HOJA VC-2000 ( BR )","21",21.00,1.00,95.54,0.89,94.64,99.07,"03366","JAMBA HOJA VC-2000 ( BR )",21.00,95.54,"03366","JAMBA HOJA VC-2000 ( BR )",21.00,1.00,95.54,0.89,94.64,99.07,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","03367","RIEL SUPERIOR VC-2000 ( BR )","21",21.00,1.00,153.54,75.59,77.95,50.77,"03367","RIEL SUPERIOR VC-2000 ( BR )",21.00,153.54,"03367","RIEL SUPERIOR VC-2000 ( BR )",21.00,1.00,153.54,75.59,77.95,50.77,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 18/01/2018 AL 18/01/2018 SIN IVA","FECHA 31/01/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","03369","JAMBA INTERMEDIA VC-2000 ( BR )","21",21.00,1.00,117.89,61.12,56.78,48.16,"03369","JAMBA INTERMEDIA VC-2000 ( BR )",21.00,117.89,"03369","JAMBA INTERMEDIA VC-2000 ( BR )",21.00,1.00,117.89,61.12,56.78,48.16,"TOTAL GENERAL",3039.00,13117.43,"TOTAL GENERAL",3039.00,145.00,13117.43,6144.20,,
